Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/1           alloc_and_load_seg_details [257]
                0.00    0.00       1/1           alloc_and_load_perturb_ipins [253]
                0.00    0.00       1/1           alloc_sblock_pattern_lookup [272]
                0.00    0.00       1/1           check_rr_graph [277]
                0.00    0.00       1/1           free_seg_details [300]
                0.00    0.00       1/1           free_sblock_pattern_lookup [299]
                0.00    0.00       1/1           free_type_pin_to_track_map [304]
                0.00    0.00       1/1           free_type_track_to_ipin_map [305]
-----------------------------------------------
                0.00    0.35       1/1           build_rr_graph [12]
[13]    12.0    0.00    0.35       1         alloc_and_load_rr_graph [13]
                0.00    0.16     110/110         build_rr_xchan [19]
                0.00    0.16     110/110         build_rr_ychan [20]
                0.00    0.02     144/144         build_unidir_rr_opins [28]
                0.00    0.00     144/144         build_rr_sinks_sources [60]
                0.00    0.00       1/383841      my_malloc [74]
-----------------------------------------------
                0.00    0.16   27588/55176       build_rr_xchan [19]
                0.00    0.16   27588/55176       build_rr_ychan [20]
[14]    11.0    0.00    0.32   55176         get_track_to_tracks [14]
                0.00    0.32   65868/65868       get_unidir_track_to_chan_seg [15]
                0.00    0.00  107976/166056      is_sbox [54]
                0.00    0.00   55176/18463104     get_seg_start [22]
                0.00    0.00   55176/18254940     get_seg_end [23]
-----------------------------------------------
                0.00    0.32   65868/65868       get_track_to_tracks [14]
[15]    11.0    0.00    0.32   65868         get_unidir_track_to_chan_seg [15]
                0.02    0.14   30888/30888       label_wire_muxes_for_balance [18]
                0.05    0.10   34980/68548       label_wire_muxes [16]
                0.00    0.00   65868/218668      insert_in_edge_list [35]
                0.00    0.00   65868/1421350     get_rr_node_index [32]
-----------------------------------------------
                0.00    0.00     440/68548       load_sblock_pattern_lookup [48]
                0.00    0.01    2240/68548       get_unidir_opin_connections [29]
                0.05    0.09   30888/68548       label_wire_muxes_for_balance [18]
                0.05    0.10   34980/68548       get_unidir_track_to_chan_seg [15]
[16]    10.3    0.10    0.20   68548         label_wire_muxes [16]
                0.11    0.00 18096672/18463104     get_seg_start [22]
                0.09    0.00 18096672/18254940     get_seg_end [23]
                0.00    0.00   68548/383841      my_malloc [74]
-----------------------------------------------
                0.00    0.00    1020/15637785     comp_bb_cost [61]
                0.19    0.00 15636765/15637785     try_swap [4]
[17]     6.6    0.19    0.00 15637785         get_net_cost [17]
-----------------------------------------------
                0.02    0.14   30888/30888       get_unidir_track_to_chan_seg [15]
[18]     5.6    0.02    0.14   30888         label_wire_muxes_for_balance [18]
                0.05    0.09   30888/68548       label_wire_muxes [16]
                0.01    0.00 1176120/1421350     get_rr_node_index [32]
                0.00    0.00   30888/383841      my_malloc [74]
-----------------------------------------------
                0.00    0.16     110/110         alloc_and_load_rr_graph [13]
[19]     5.6    0.00    0.16     110         build_rr_xchan [19]
                0.00    0.16   27588/55176       get_track_to_tracks [14]
                0.00    0.00    7986/15972       get_track_to_ipins [46]
                0.00    0.00   14520/18463104     get_seg_start [22]
                0.00    0.00   14520/18254940     get_seg_end [23]
                0.00    0.00    7986/1421350     get_rr_node_index [32]
                0.00    0.00    7986/17092       alloc_and_load_edges_and_switches [91]
-----------------------------------------------
                0.00    0.16     110/110         alloc_and_load_rr_graph [13]
[20]     5.6    0.00    0.16     110         build_rr_ychan [20]
                0.00    0.16   27588/55176       get_track_to_tracks [14]
                0.00    0.00    7986/15972       get_track_to_ipins [46]
                0.00    0.00   14520/18463104     get_seg_start [22]
                0.00    0.00   14520/18254940     get_seg_end [23]
                0.00    0.00    7986/1421350     get_rr_node_index [32]
                0.00    0.00    7986/17092       alloc_and_load_edges_and_switches [91]
-----------------------------------------------
                0.06    0.06 3008047/3008047     try_swap [4]
[21]     4.2    0.06    0.06 3008047         update_bb [21]
                0.06    0.00  315164/315200      get_bb_from_scratch [25]
-----------------------------------------------
                0.00    0.00   14520/18463104     build_rr_xchan [19]
                0.00    0.00   14520/18463104     build_rr_ychan [20]
                0.00    0.00   29040/18463104     is_cbox [57]
                0.00    0.00   29040/18463104     load_chan_rr_indices [58]
                0.00    0.00   55176/18463104     get_track_to_tracks [14]
                0.00    0.00   58080/18463104     label_incoming_wires [55]
                0.00    0.00  166056/18463104     is_sbox [54]
                0.11    0.00 18096672/18463104     label_wire_muxes [16]
[22]     3.8    0.11    0.00 18463104         get_seg_start [22]
-----------------------------------------------
                0.00    0.00   14520/18254940     build_rr_xchan [19]
                0.00    0.00   14520/18254940     build_rr_ychan [20]
                0.00    0.00   15972/18254940     get_track_to_ipins [46]
                0.00    0.00   55176/18254940     get_track_to_tracks [14]
                0.00    0.00   58080/18254940     label_incoming_wires [55]
                0.09    0.00 18096672/18254940     label_wire_muxes [16]
[23]     3.1    0.09    0.00 18254940         get_seg_end [23]
-----------------------------------------------
                0.08    0.00  386965/386965      try_swap [4]
[24]     2.8    0.08    0.00  386965         update_td_cost [24]
-----------------------------------------------
                0.00    0.00      36/315200      comp_bb_cost [61]
                0.06    0.00  315164/315200      update_bb [21]
[25]     2.1    0.06    0.00  315200         get_bb_from_scratch [25]
-----------------------------------------------
                0.03    0.01  869998/869998      try_swap [4]
[26]     1.2    0.03    0.01  869998         find_to [26]
                0.01    0.00 1755155/3022684     my_irand [33]
-----------------------------------------------
                0.03    0.00     124/124         try_place [3]
[27]     1.0    0.03    0.00     124         load_net_slack [27]
                0.00    0.00     124/124         compute_net_slacks [165]
-----------------------------------------------
                0.00    0.02     144/144         alloc_and_load_rr_graph [13]
[28]     0.8    0.00    0.02     144         build_unidir_rr_opins [28]
                0.01    0.01    1120/1120        get_unidir_opin_connections [29]
                0.00    0.00    1120/1421350     get_rr_node_index [32]
                0.00    0.00    1120/17092       alloc_and_load_edges_and_switches [91]
-----------------------------------------------
                0.01    0.01    1120/1120        build_unidir_rr_opins [28]
[29]     0.8    0.01    0.01    1120         get_unidir_opin_connections [29]
                0.00    0.01    2240/68548       label_wire_muxes [16]
                0.00    0.00   73920/218668      insert_in_edge_list [35]
                0.00    0.00   73920/1421350     get_rr_node_index [32]
-----------------------------------------------
                0.00    0.00     100/477         compute_delta_fb_to_fb [53]
                0.00    0.00     119/477         compute_delta_fb_to_io [52]
                0.00    0.00     120/477         generic_compute_matrix [50]
                0.00    0.00     138/477         compute_delta_io_to_io [47]
[30]     0.3    0.00    0.01     477         assign_blocks_and_route_net [30]
                0.00    0.01     477/477         timing_driven_route_net [38]
                0.00    0.00     477/478         load_net_rr_terminals [64]
                0.00    0.00     477/478         assign_locations [117]
-----------------------------------------------
                0.00    0.01       1/1           compute_delay_lookup_tables [9]
[31]     0.3    0.00    0.01       1         compute_delta_arrays [31]
                0.00    0.00       1/1           compute_delta_io_to_io [47]
                0.00    0.00       1/1           compute_delta_io_to_fb [51]
                0.00    0.00       1/1           compute_delta_fb_to_io [52]
                0.00    0.00       1/1           compute_delta_fb_to_fb [53]
-----------------------------------------------
                0.00    0.00       6/1421350     alloc_and_load_rr_clb_source [71]
                0.00    0.00     264/1421350     get_delay_normalization_fac [68]
                0.00    0.00     264/1421350     load_rr_indexed_data_T_values [67]
                0.00    0.00     956/1421350     load_net_rr_terminals [64]
                0.00    0.00    1120/1421350     build_unidir_rr_opins [28]
                0.00    0.00    7980/1421350     build_rr_sinks_sources [60]
                0.00    0.00    7986/1421350     build_rr_xchan [19]
                0.00    0.00    7986/1421350     build_rr_ychan [20]
                0.00    0.00   65868/1421350     get_unidir_track_to_chan_seg [15]
                0.00    0.00   73920/1421350     get_unidir_opin_connections [29]
                0.00    0.00   78880/1421350     get_track_to_ipins [46]
                0.01    0.00 1176120/1421350     label_wire_muxes_for_balance [18]
[32]     0.3    0.01    0.00 1421350         get_rr_node_index [32]
-----------------------------------------------
                0.00    0.00     138/3022684     initial_placement [70]
                0.00    0.00 1267391/3022684     try_swap [4]
                0.01    0.00 1755155/3022684     find_to [26]
[33]     0.3    0.01    0.00 3022684         my_irand [33]
-----------------------------------------------
                0.00    0.00     477/222559      add_route_tree_to_heap [63]
                0.01    0.00  222082/222559      timing_driven_expand_neighbours [44]
[34]     0.3    0.01    0.00  222559         get_timing_driven_expected_cost [34]
                0.00    0.00  217602/217602      get_expected_segs_to_target [80]
-----------------------------------------------
                0.00    0.00   65868/218668      get_unidir_track_to_chan_seg [15]
                0.00    0.00   73920/218668      get_unidir_opin_connections [29]
                0.00    0.00   78880/218668      get_track_to_ipins [46]
[35]     0.3    0.01    0.00  218668         insert_in_edge_list [35]
                0.00    0.00  218668/383841      my_malloc [74]
-----------------------------------------------
                0.01    0.00   11821/11821       get_mst_of_net [37]
[36]     0.3    0.01    0.00   11821         min_dist_from_mst [36]
-----------------------------------------------
                0.00    0.01     511/511         try_place [3]
[37]     0.3    0.00    0.01     511         get_mst_of_net [37]
                0.01    0.00   11821/11821       min_dist_from_mst [36]
                0.00    0.00    1022/383841      my_malloc [74]
-----------------------------------------------
                0.00    0.01     477/477         assign_blocks_and_route_net [30]
[38]     0.3    0.00    0.01     477         timing_driven_route_net [38]
                0.00    0.01   19577/19577       timing_driven_expand_neighbours [44]
                0.00    0.00     477/477         add_route_tree_to_heap [63]
                0.00    0.00   22465/22465       get_heap_head [84]
                0.00    0.00   22465/220989      free_heap_data [79]
                0.00    0.00   19536/19536       add_to_mod_list [89]
                0.00    0.00     954/954         pathfinder_update_one_cost [109]
                0.00    0.00     477/479         free_traceback [116]
                0.00    0.00     477/477         heapsort [123]
                0.00    0.00     477/477         mark_ends [127]
                0.00    0.00     477/477         update_rr_base_costs [131]
                0.00    0.00     477/477         init_route_tree_to_source [124]
                0.00    0.00     477/477         update_traceback [132]
                0.00    0.00     477/477         update_route_tree [130]
                0.00    0.00     477/477         reset_path_costs [128]
                0.00    0.00     477/477         empty_heap [120]
                0.00    0.00     477/477         free_route_tree [121]
                0.00    0.00     477/477         update_net_delays_from_route_tree [129]
-----------------------------------------------
                0.00    0.01       1/2           alloc_routing_structs [11]
                0.00    0.01       1/2           free_routing_structs [45]
[39]     0.3    0.00    0.01       2         free_rr_graph [39]
                0.01    0.00       1/1           free_rr_node_indices [41]
                0.00    0.00       1/4           free_chunk_memory [188]
-----------------------------------------------
                0.00    0.01       1/1           main [1]
[40]     0.3    0.00    0.01       1         SetupVPR [40]
                0.00    0.01       1/1           read_netlist [42]
                0.00    0.00       1/1           SetupOperation [236]
                0.00    0.00       1/1           SetupPlacerOpts [237]
                0.00    0.00       1/1           SetupAnnealSched [234]
                0.00    0.00       1/1           SetupRouterOpts [238]
                0.00    0.00       1/1           XmlReadArch [247]
                0.00    0.00       1/1           SetupSwitches [240]
                0.00    0.00       1/1           SetupRoutingArch [239]
                0.00    0.00       1/1           SetupTiming [241]
                0.00    0.00       1/1           my_srandom [315]
                0.00    0.00       1/1           load_subblock_info_to_type [314]
                0.00    0.00       1/1           check_netlist [276]
                0.00    0.00       1/1           InitArch [222]
-----------------------------------------------
                0.01    0.00       1/1           free_rr_graph [39]
[41]     0.3    0.01    0.00       1         free_rr_node_indices [41]
-----------------------------------------------
                0.00    0.01       1/1           SetupVPR [40]
[42]     0.3    0.00    0.01       1         read_netlist [42]
                0.01    0.00       1/1           sync_nets_to_blocks [43]
                0.00    0.00    3543/3774        my_atoi [103]
                0.00    0.00    3129/3302        FreeTokens [104]
                0.00    0.00    3126/3287        CountTokens [105]
                0.00    0.00    2943/2943        ReadLineTokens [106]
                0.00    0.00    2001/383841      my_malloc [74]
                0.00    0.00    1352/1359        my_strdup [107]
                0.00    0.00     414/414         get_type_by_name [137]
                0.00    0.00       1/2           my_fopen [216]
-----------------------------------------------
                0.01    0.00       1/1           read_netlist [42]
[43]     0.3    0.01    0.00       1         sync_nets_to_blocks [43]
                0.00    0.00    1022/383841      my_malloc [74]
-----------------------------------------------
                0.00    0.01   19577/19577       timing_driven_route_net [38]
[44]     0.3    0.00    0.01   19577         timing_driven_expand_neighbours [44]
                0.01    0.00  222082/222559      get_timing_driven_expected_cost [34]
                0.00    0.00  222082/222082      get_rr_cong_cost [76]
                0.00    0.00  222082/222559      node_to_heap [75]
-----------------------------------------------
                0.00    0.01       1/1           compute_delay_lookup_tables [9]
[45]     0.2    0.00    0.01       1         free_routing_structs [45]
                0.00    0.01       1/2           free_rr_graph [39]
                0.00    0.00       1/1           free_rr_node_route_structs [298]
                0.00    0.00       1/1           free_trace_structs [303]
                0.00    0.00       1/1           free_route_structs [296]
                0.00    0.00       1/1           free_timing_driven_route_structs [301]
-----------------------------------------------
                0.00    0.00    7986/15972       build_rr_xchan [19]
                0.00    0.00    7986/15972       build_rr_ychan [20]
[46]     0.2    0.00    0.00   15972         get_track_to_ipins [46]
                0.00    0.00   78880/218668      insert_in_edge_list [35]
                0.00    0.00   78880/1421350     get_rr_node_index [32]
                0.00    0.00   29040/29040       is_cbox [57]
                0.00    0.00   15972/18254940     get_seg_end [23]
                0.00    0.00   58080/58080       vpr_to_phy_track [83]
-----------------------------------------------
                0.00    0.00       1/1           compute_delta_arrays [31]
[47]     0.1    0.00    0.00       1         compute_delta_io_to_io [47]
                0.00    0.00     138/477         assign_blocks_and_route_net [30]
-----------------------------------------------
                0.00    0.00     121/121         build_rr_graph [12]
[48]     0.1    0.00    0.00     121         load_sblock_pattern_lookup [48]
                0.00    0.00     440/68548       label_wire_muxes [16]
                0.00    0.00     440/440         label_incoming_wires [55]
                0.00    0.00   21912/21912       get_simple_switch_block_track [85]
                0.00    0.00   13068/13068       find_label_of_track [92]
-----------------------------------------------
                0.00    0.00       1/139         check_place [62]
                0.00    0.00     138/139         try_place [3]
[49]     0.1    0.00    0.00     139         comp_td_costs [49]
                0.00    0.00  159989/25584958     comp_td_point_to_point_delay [6]
-----------------------------------------------
                0.00    0.00       3/3           compute_delta_io_to_fb [51]
[50]     0.1    0.00    0.00       3         generic_compute_matrix [50]
                0.00    0.00     120/477         assign_blocks_and_route_net [30]
-----------------------------------------------
                0.00    0.00       1/1           compute_delta_arrays [31]
[51]     0.1    0.00    0.00       1         compute_delta_io_to_fb [51]
                0.00    0.00       3/3           generic_compute_matrix [50]
-----------------------------------------------
                0.00    0.00       1/1           compute_delta_arrays [31]
[52]     0.1    0.00    0.00       1         compute_delta_fb_to_io [52]
                0.00    0.00     119/477         assign_blocks_and_route_net [30]
-----------------------------------------------
                0.00    0.00       1/1           compute_delta_arrays [31]
[53]     0.1    0.00    0.00       1         compute_delta_fb_to_fb [53]
                0.00    0.00     100/477         assign_blocks_and_route_net [30]
-----------------------------------------------
                0.00    0.00   58080/166056      label_incoming_wires [55]
                0.00    0.00  107976/166056      get_track_to_tracks [14]
[54]     0.0    0.00    0.00  166056         is_sbox [54]
                0.00    0.00  166056/18463104     get_seg_start [22]
-----------------------------------------------
                0.00    0.00     440/440         load_sblock_pattern_lookup [48]
[55]     0.0    0.00    0.00     440         label_incoming_wires [55]
                0.00    0.00   58080/18463104     get_seg_start [22]
                0.00    0.00   58080/166056      is_sbox [54]
                0.00    0.00   58080/18254940     get_seg_end [23]
                0.00    0.00     440/383841      my_malloc [74]
-----------------------------------------------
                0.00    0.00       1/1           try_place [3]
[56]     0.0    0.00    0.00       1         starting_t [56]
                0.00    0.00     138/869998      try_swap [4]
                0.00    0.00       1/383841      my_malloc [74]
                0.00    0.00       1/123         get_std_dev [167]
-----------------------------------------------
                0.00    0.00   29040/29040       get_track_to_ipins [46]
[57]     0.0    0.00    0.00   29040         is_cbox [57]
                0.00    0.00   29040/18463104     get_seg_start [22]
-----------------------------------------------
                0.00    0.00       2/2           alloc_and_load_rr_node_indices [59]
[58]     0.0    0.00    0.00       2         load_chan_rr_indices [58]
                0.00    0.00   29040/18463104     get_seg_start [22]
                0.00    0.00     244/383841      my_malloc [74]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [12]
[59]     0.0    0.00    0.00       1         alloc_and_load_rr_node_indices [59]
                0.00    0.00       2/2           load_chan_rr_indices [58]
                0.00    0.00     307/383841      my_malloc [74]
-----------------------------------------------
                0.00    0.00     144/144         alloc_and_load_rr_graph [13]
[60]     0.0    0.00    0.00     144         build_rr_sinks_sources [60]
                0.00    0.00    7980/1421350     get_rr_node_index [32]
                0.00    0.00    5520/383841      my_malloc [74]
-----------------------------------------------
                0.00    0.00       1/2           try_place [3]
                0.00    0.00       1/2           check_place [62]
[61]     0.0    0.00    0.00       2         comp_bb_cost [61]
                0.00    0.00     984/12629702     get_non_updateable_bb [7]
                0.00    0.00    1020/15637785     get_net_cost [17]
                0.00    0.00      36/315200      get_bb_from_scratch [25]
                0.00    0.00     510/510         get_net_wirelength_estimate [115]
-----------------------------------------------
                0.00    0.00       1/1           try_place [3]
[62]     0.0    0.00    0.00       1         check_place [62]
                0.00    0.00       1/2           comp_bb_cost [61]
                0.00    0.00       1/139         comp_td_costs [49]
                0.00    0.00       1/383841      my_malloc [74]
-----------------------------------------------
                0.00    0.00     477/477         timing_driven_route_net [38]
[63]     0.0    0.00    0.00     477         add_route_tree_to_heap [63]
                0.00    0.00     477/222559      get_timing_driven_expected_cost [34]
                0.00    0.00     477/222559      node_to_heap [75]
-----------------------------------------------
                0.00    0.00       1/478         rr_graph_externals [65]
                0.00    0.00     477/478         assign_blocks_and_route_net [30]
[64]     0.0    0.00    0.00     478         load_net_rr_terminals [64]
                0.00    0.00     956/1421350     get_rr_node_index [32]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [12]
[65]     0.0    0.00    0.00       1         rr_graph_externals [65]
                0.00    0.00       1/1           alloc_and_load_rr_indexed_data [66]
                0.00    0.00       1/1           alloc_and_load_rr_clb_source [71]
                0.00    0.00       1/478         load_net_rr_terminals [64]
                0.00    0.00       1/1           add_rr_graph_C_from_switches [248]
                0.00    0.00       1/1           alloc_net_rr_terminals [268]
-----------------------------------------------
                0.00    0.00       1/1           rr_graph_externals [65]
[66]     0.0    0.00    0.00       1         alloc_and_load_rr_indexed_data [66]
                0.00    0.00       2/2           load_rr_indexed_data_T_values [67]
                0.00    0.00       1/1           load_rr_indexed_data_base_costs [69]
                0.00    0.00       1/383841      my_malloc [74]
-----------------------------------------------
                0.00    0.00       2/2           alloc_and_load_rr_indexed_data [66]
[67]     0.0    0.00    0.00       2         load_rr_indexed_data_T_values [67]
                0.00    0.00     264/1421350     get_rr_node_index [32]
                0.00    0.00       6/171         my_calloc [155]
-----------------------------------------------
                0.00    0.00       1/1           load_rr_indexed_data_base_costs [69]
[68]     0.0    0.00    0.00       1         get_delay_normalization_fac [68]
                0.00    0.00     264/1421350     get_rr_node_index [32]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_rr_indexed_data [66]
[69]     0.0    0.00    0.00       1         load_rr_indexed_data_base_costs [69]
                0.00    0.00       1/1           get_delay_normalization_fac [68]
-----------------------------------------------
                0.00    0.00       1/1           try_place [3]
[70]     0.0    0.00    0.00       1         initial_placement [70]
                0.00    0.00     138/3022684     my_irand [33]
                0.00    0.00       5/383841      my_malloc [74]
                0.00    0.00       2/171         my_calloc [155]
-----------------------------------------------
                0.00    0.00       1/1           rr_graph_externals [65]
[71]     0.0    0.00    0.00       1         alloc_and_load_rr_clb_source [71]
                0.00    0.00       6/1421350     get_rr_node_index [32]
                0.00    0.00       3/383841      my_malloc [74]
                0.00    0.00       2/4           get_class_range_for_block [190]
-----------------------------------------------
                0.00    0.00  848146/848146      try_swap [4]
[72]     0.0    0.00    0.00  848146         assess_swap [72]
                0.00    0.00  638248/638248      my_frand [73]
-----------------------------------------------
                0.00    0.00  638248/638248      assess_swap [72]
[73]     0.0    0.00    0.00  638248         my_frand [73]
-----------------------------------------------
                0.00    0.00       1/383841      check_netlist [276]
                0.00    0.00       1/383841      alloc_and_load_rr_node_route_structs [256]
                0.00    0.00       1/383841      alloc_trace_data [98]
                0.00    0.00       1/383841      alloc_route_tree_timing_structs [271]
                0.00    0.00       1/383841      alloc_and_load_perturb_ipins [253]
                0.00    0.00       1/383841      alloc_and_load_rr_graph [13]
                0.00    0.00       1/383841      alloc_net_rr_terminals [268]
                0.00    0.00       1/383841      alloc_and_load_rr_indexed_data [66]
                0.00    0.00       1/383841      alloc_net_delay [267]
                0.00    0.00       1/383841      alloc_net_slack [269]
                0.00    0.00       1/383841      alloc_and_load_timing_graph_levels [259]
                0.00    0.00       1/383841      ReadOptions [233]
                0.00    0.00       1/383841      SetupSwitches [240]
                0.00    0.00       1/383841      ProcessTypes [231]
                0.00    0.00       1/383841      ProcessSwitches [230]
                0.00    0.00       1/383841      starting_t [56]
                0.00    0.00       1/383841      alloc_and_load_unique_pin_list [262]
                0.00    0.00       1/383841      check_place [62]
                0.00    0.00       1/383841      alloc_crit [264]
                0.00    0.00       2/383841      alloc_and_load_actual_fc [209]
                0.00    0.00       2/383841      get_seg_track_counts [309]
                0.00    0.00       2/383841      alloc_and_load_fanout_counts [251]
                0.00    0.00       2/383841      InitArch [222]
                0.00    0.00       2/383841      ProcessSubblocks [200]
                0.00    0.00       2/383841      try_place [3]
                0.00    0.00       3/383841      alloc_route_structs [270]
                0.00    0.00       3/383841      alloc_linked_f_pointer [90]
                0.00    0.00       3/383841      alloc_timing_driven_route_structs [273]
                0.00    0.00       3/383841      alloc_and_load_rr_clb_source [71]
                0.00    0.00       3/383841      alloc_and_load_tnodes_and_net_mapping [261]
                0.00    0.00       3/383841      ProcessSegments [229]
                0.00    0.00       4/383841      build_rr_graph [12]
                0.00    0.00       4/383841      try_swap [4]
                0.00    0.00       4/383841      alloc_net [266]
                0.00    0.00       5/383841      alloc_and_load_clb_opins_used_locally [250]
                0.00    0.00       5/383841      alloc_sblock_pattern_lookup [272]
                0.00    0.00       5/383841      initial_placement [70]
                0.00    0.00       5/383841      alloc_block [263]
                0.00    0.00       6/383841      my_chunk_malloc [93]
                0.00    0.00       6/383841      insert_in_vptr_list [184]
                0.00    0.00       6/383841      alloc_and_load_pin_to_track_map [194]
                0.00    0.00       6/383841      SetupPinClasses [204]
                0.00    0.00       8/383841      alloc_heap_data [78]
                0.00    0.00      14/383841      alloc_linked_rt_edge [101]
                0.00    0.00      15/383841      alloc_rt_node [97]
                0.00    0.00      17/383841      ProcessIO [227]
                0.00    0.00      22/383841      SetupPinLocations [205]
                0.00    0.00      24/383841      alloc_and_load_for_fast_cost_update [252]
                0.00    0.00      43/383841      SetupClassInf [202]
                0.00    0.00      56/383841      alloc_ivector_and_copy_int_list [173]
                0.00    0.00     138/383841      build_fb_tnodes [157]
                0.00    0.00     138/383841      build_subblock_tnodes [158]
                0.00    0.00     144/383841      load_simplified_device [313]
                0.00    0.00     189/383841      load_subblock_info_to_type [314]
                0.00    0.00     244/383841      load_chan_rr_indices [58]
                0.00    0.00     254/383841      alloc_matrix4 [211]
                0.00    0.00     265/383841      alloc_and_load_seg_details [257]
                0.00    0.00     307/383841      alloc_and_load_rr_node_indices [59]
                0.00    0.00     346/383841      GetNodeTokens [154]
                0.00    0.00     440/383841      label_incoming_wires [55]
                0.00    0.00     548/383841      alloc_matrix3 [185]
                0.00    0.00     766/383841      alloc_and_load_grid [183]
                0.00    0.00     867/383841      insert_in_int_list [94]
                0.00    0.00     932/383841      alloc_and_load_track_to_pin_lookup [195]
                0.00    0.00    1022/383841      get_mst_of_net [37]
                0.00    0.00    1022/383841      sync_nets_to_blocks [43]
                0.00    0.00    1298/383841      insert_in_hash_table [111]
                0.00    0.00    1359/383841      my_strdup [107]
                0.00    0.00    2001/383841      read_netlist [42]
                0.00    0.00    2052/383841      alloc_and_load_placement_structs [255]
                0.00    0.00    2438/383841      alloc_and_load_pin_mappings [254]
                0.00    0.00    3079/383841      alloc_matrix [134]
                0.00    0.00    5520/383841      build_rr_sinks_sources [60]
                0.00    0.00    5880/383841      ReadLineTokens [106]
                0.00    0.00   30888/383841      label_wire_muxes_for_balance [18]
                0.00    0.00   34184/383841      alloc_and_load_edges_and_switches [91]
                0.00    0.00   68548/383841      label_wire_muxes [16]
                0.00    0.00  218668/383841      insert_in_edge_list [35]
[74]     0.0    0.00    0.00  383841         my_malloc [74]
-----------------------------------------------
                0.00    0.00     477/222559      add_route_tree_to_heap [63]
                0.00    0.00  222082/222559      timing_driven_expand_neighbours [44]
[75]     0.0    0.00    0.00  222559         node_to_heap [75]
                0.00    0.00  220989/220989      alloc_heap_data [78]
                0.00    0.00  220989/220989      add_to_heap [77]
-----------------------------------------------
                0.00    0.00  222082/222082      timing_driven_expand_neighbours [44]
[76]     0.0    0.00    0.00  222082         get_rr_cong_cost [76]
-----------------------------------------------
                0.00    0.00  220989/220989      node_to_heap [75]
[77]     0.0    0.00    0.00  220989         add_to_heap [77]
                0.00    0.00       4/5           my_realloc [187]
-----------------------------------------------
                0.00    0.00  220989/220989      node_to_heap [75]
[78]     0.0    0.00    0.00  220989         alloc_heap_data [78]
                0.00    0.00       8/383841      my_malloc [74]
-----------------------------------------------
                0.00    0.00   22465/220989      timing_driven_route_net [38]
                0.00    0.00  198524/220989      empty_heap [120]
[79]     0.0    0.00    0.00  220989         free_heap_data [79]
-----------------------------------------------
                0.00    0.00  217602/217602      get_timing_driven_expected_cost [34]
[80]     0.0    0.00    0.00  217602         get_expected_segs_to_target [80]
-----------------------------------------------
                0.00    0.00   78880/78880       add_rr_graph_C_from_switches [248]
[81]     0.0    0.00    0.00   78880         seg_index_of_cblock [81]
-----------------------------------------------
                0.00    0.00   65868/65868       add_rr_graph_C_from_switches [248]
[82]     0.0    0.00    0.00   65868         seg_index_of_sblock [82]
-----------------------------------------------
                0.00    0.00   58080/58080       get_track_to_ipins [46]
[83]     0.0    0.00    0.00   58080         vpr_to_phy_track [83]
-----------------------------------------------
                0.00    0.00   22465/22465       timing_driven_route_net [38]
[84]     0.0    0.00    0.00   22465         get_heap_head [84]
-----------------------------------------------
                0.00    0.00   21912/21912       load_sblock_pattern_lookup [48]
[85]     0.0    0.00    0.00   21912         get_simple_switch_block_track [85]
-----------------------------------------------
                0.00    0.00   20292/20292       check_rr_graph [277]
[86]     0.0    0.00    0.00   20292         check_node [86]
-----------------------------------------------
                0.00    0.00   20292/20292       check_rr_graph [277]
[87]     0.0    0.00    0.00   20292         check_pass_transistors [87]
-----------------------------------------------
                0.00    0.00    1470/19634       FreeNode [141]
                0.00    0.00    8807/19634       GetNodeTokens [154]
                0.00    0.00    9357/19634       CountTokensInString [139]
[88]     0.0    0.00    0.00   19634         IsWhitespace [88]
-----------------------------------------------
                0.00    0.00   19536/19536       timing_driven_route_net [38]
[89]     0.0    0.00    0.00   19536         add_to_mod_list [89]
                0.00    0.00   19536/19536       alloc_linked_f_pointer [90]
-----------------------------------------------
                0.00    0.00   19536/19536       add_to_mod_list [89]
[90]     0.0    0.00    0.00   19536         alloc_linked_f_pointer [90]
                0.00    0.00       3/383841      my_malloc [74]
-----------------------------------------------
                0.00    0.00    1120/17092       build_unidir_rr_opins [28]
                0.00    0.00    7986/17092       build_rr_xchan [19]
                0.00    0.00    7986/17092       build_rr_ychan [20]
[91]     0.0    0.00    0.00   17092         alloc_and_load_edges_and_switches [91]
                0.00    0.00   34184/383841      my_malloc [74]
-----------------------------------------------
                0.00    0.00   13068/13068       load_sblock_pattern_lookup [48]
[92]     0.0    0.00    0.00   13068         find_label_of_track [92]
-----------------------------------------------
                0.00    0.00       1/6904        alloc_net_rr_terminals [268]
                0.00    0.00     511/6904        alloc_net_delay [267]
                0.00    0.00     511/6904        alloc_net_slack [269]
                0.00    0.00     511/6904        build_block_output_tnode [113]
                0.00    0.00     511/6904        alloc_crit [264]
                0.00    0.00    1213/6904        build_fb_tnodes [157]
                0.00    0.00    3646/6904        build_subblock_tnodes [158]
[93]     0.0    0.00    0.00    6904         my_chunk_malloc [93]
                0.00    0.00       6/383841      my_malloc [74]
                0.00    0.00       6/6           insert_in_vptr_list [184]
